Smiles,nM-value,vVirus name
COc1ccc(-n2c([S+]([O-])C(C)C(=O)Nc3ccc(C)cc3Cl)nc3ccccc32)cc1,1300,Nipah virus
Cc1ccc(NC(=O)C(C)Sc2nc3ccccc3n2Cc2ccccc2)c(Cl)c1,400,Nipah virus
COc1ccc(Cn2c(SC(C)C(=O)Nc3ccc(C)cc3Cl)nc3ccccc32)cc1,700,Nipah virus
Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,150229.0994,Nipah virus
COCOCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,1500,Nipah virus
COCOCC1CCCN(S(=O)(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)nn3C)cc2)C1,3800,Nipah virus
COCOCC1CCN(S(=O)(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)nn3C)cc2)CC1,16000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CN2CCOCC2)cc1,9300,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CN=[N+]=[N-])cc1,1500,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CN)cc1,55000,Nipah virus
CC(=O)NCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,14000,Nipah virus
CCOC(=O)/C=C/C1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,6800,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2/C=C/CO)cc1,3700,Nipah virus
CCOC(=O)CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,6700,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CCCO)cc1,2700,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CCO)cc1,100,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC[C@@H]2CCO)cc1,8300,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC[C@H]2CCO)cc1,3100,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CCN2CCOCC2)cc1,4600,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC[C@H]2CCN2CCOCC2)cc1,60,Nipah virus
CCOC(=O)COCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,25000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2COCCO)cc1,8300,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,90,Nipah virus
COc1ccccc1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,3100,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2O)cc1,4500,Nipah virus
CC(=O)Oc1ccccc1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,4500,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2CO)cc1,3500,Nipah virus
Nc1ncc(Br)c2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,16000,Nipah virus
Nc1ncnc2c1ccn2[C@H]1C[C@H](O)[C@@H](CO)O1,210000,Nipah virus
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12,32333.16089,Nipah virus
O=C(Cc1ccccc1)Nc1cc(CO)cc([N+](=O)[O-])c1,6000,Nipah virus
NC(=O)c1cc(N)cc(NC(=O)Cc2ccccc2)c1,18000,Nipah virus
OC[C@H]1O[C@@H](n2ccc3c(S)ncnc32)C[C@@H]1O,27000,Nipah virus
COC(=O)c1cc(NC(=O)Cc2ccccc2)cc([N+](=O)[O-])c1,4000,Nipah virus
O=C(Cc1ccccc1)Nc1cc([N+](=O)[O-])ccc1O,47000,Nipah virus
O=C(Cc1ccccc1)Nc1ccccc1C(=O)O,60000,Nipah virus
O=C(Cc1ccccc1)Nc1cccc(O)c1,25000,Nipah virus
COC(=O)c1ccc(O)c(NC(=O)Cc2ccccc2)c1,66000,Nipah virus
Nc1cc(C(=O)NCc2ccccc2)cc([N+](=O)[O-])c1,23000,Nipah virus
NC(=O)c1ccc(O)c(NC(=O)Cc2ccccc2)c1,127000,Nipah virus
Nc1cc(NC(=O)Cc2ccccc2)cc(C(=O)O)c1,55000,Nipah virus
Nc1ccc(NC(=O)Cc2ccccc2)c(O)c1,75000,Nipah virus
Nc1ccc(NC(=O)Cc2ccccc2)cc1,135000,Nipah virus
O=C(Cc1cccc(F)c1)Nc1cccc([N+](=O)[O-])c1,47000,Nipah virus
O=C(Cc1ccccc1)Nc1cccc([N+](=O)[O-])c1,8500,Nipah virus
Nc1ccc2oc(Cc3ccccc3)nc2c1,55000,Nipah virus
NC(=O)c1cc(NC(=O)Cc2ccccc2)cc([N+](=O)[O-])c1,3700,Nipah virus
O=C(Cc1ccccc1)Nc1ccc(F)cn1,109000,Nipah virus
O=C(Cc1ccccc1)Nc1cc([N+](=O)[O-])ccc1C(=O)OCc1ccccc1,68000,Nipah virus
Nc1cc(NC(=O)Cc2ccccc2)cc([N+](=O)[O-])c1,11000,Nipah virus
O=C(Cc1ccccc1)Nc1ccccc1O,13000,Nipah virus
O=C(Cc1ccc(F)cc1)Nc1cccc([N+](=O)[O-])c1,9000,Nipah virus
N#Cc1cccc(NC(=O)Cc2ccccc2)c1,6500,Nipah virus
O=C(Cc1ccccc1)Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,5000,Nipah virus
Nc1ncc(Cl)c2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,180,Nipah virus
Nc1ncc(I)c2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,2900,Nipah virus
CCCCCOCCCCCCCCCc1cc2cn([C@@H]3CC[C@H](CO)O3)c(=O)nc2o1,7500,Nipah virus
CSc1nc(N)c2cc(C)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,250000,Nipah virus
CSc1nc(N)c2cc(Cl)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,100000,Nipah virus
Cc1cc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,500000,Nipah virus
Nc1ncnc2c1cc(Cl)n2[C@H]1C[C@H](O)[C@@H](CO)O1,360000,Nipah virus
Cc1nc(N)c2ccn([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,920000,Nipah virus
OC[C@H]1O[C@@H](n2ccc3c(Cl)ncnc32)C[C@@H]1O,89000,Nipah virus
Cc1nc(N)c2cc(Cl)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,360000,Nipah virus
CSc1ncc2cc(C)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,95000,Nipah virus
Cc1cc2cncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,300000,Nipah virus
OC[C@H]1O[C@@H](n2ccc3cncnc32)C[C@@H]1O,250000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1,23000,Nipah virus
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(C(F)(F)F)cc1,48000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,43000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,14,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCNCC2)cc1,28000,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1C[C@H](F)[C@@H](O)[C@H]1O,4738.587901,Nipah virus
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1126.718245,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1C=C[C@@H](O)[C@H]1O,2015.17815,Nipah virus
N#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,1816.398445,Nipah virus
NC(=S)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1OCc1ccccc1,500000,Nipah virus
CCOP(=O)(O)OC[C@H]1O[C@@H](C2=NNC(C(N)=O)C2=O)[C@H](O)[C@@H]1O,97000,Nipah virus
NC(=O)C1NN=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,9600,Nipah virus
N=C(N)C1NN=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,5000000,Nipah virus
COP(=O)(OC)OC[C@H]1O[C@@H](C2=NNC(C(N)=O)C2=O)[C@H](O)[C@@H]1O,1400000,Nipah virus
NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1OCc1ccccc1,1300000,Nipah virus
N#CC1NN=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,5000000,Nipah virus
Nc1nccn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nnc12,748362.956,Nipah virus
NC(=O)c1[nH]nc(C2O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c1O,20000,Nipah virus
Nc1cc2[nH]cnc2c(=O)[nH]1,4100,Nipah virus
CCCCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,238639.0754,Nipah virus
CCOC(=O)C(O)Cn1cnc2c(N)ncnc21,79601.99005,Nipah virus
Nc1ncnc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,720,Nipah virus
CCOc1nn(-c2ncccn2)c(C)c1Cc1ccccc1,2700,Nipah virus
CCOc1nn(-c2ccc(C)cn2)c(C)c1Cc1ccccc1,630.9573445,Nipah virus
CCOc1nn(-c2ncc(Br)cn2)c(C)c1Cc1ccccc1,100,Nipah virus
CCOc1nn(-c2ncc(OC)cn2)c(C)c1Cc1ccccc1,630.9573445,Nipah virus
CCOc1nn(-c2nccc(C)n2)c(C)c1Cc1ccccc1,794.3282347,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Cc1ccccc1,19.95262315,Nipah virus
CCCc1cnc(-n2nc(OCC)c(Cc3ccccc3)c2C)nc1,31.6227766,Nipah virus
CCOc1nn(-c2ncc(C3CC3)cn2)c(C)c1Cc1ccccc1,25.11886432,Nipah virus
CCOc1nn(-c2ncc(C)cn2)c(C)c1Cc1ccccc1,31.6227766,Nipah virus
CCOc1nn(-c2ncc(CC)c(C)n2)c(C)c1Cc1ccccc1,39.81071706,Nipah virus
Cc1c(Cc2ccccc2)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,6.309573445,Nipah virus
CCc1cnc(-n2nc(O)c(Cc3ccccc3)c2C)nc1,501.1872336,Nipah virus
Cc1c(Cc2ccccc2)c(O)nn1-c1ncc(C2CC2)cn1,2511.886432,Nipah virus
COc1nn(-c2ncc(C3CC3)cn2)c(C)c1Cc1ccccc1,50.11872336,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Cc3ccccc3)c2C)nc1,3.981071706,Nipah virus
CCC(C)Oc1nn(-c2ncc(C3CC3)cn2)c(C)c1Cc1ccccc1,1.995262315,Nipah virus
CCC(CC)Oc1nn(-c2ncc(C3CC3)cn2)c(C)c1Cc1ccccc1,1.584893192,Nipah virus
CCc1cnc(-n2nc(OCCCN(C)C)c(Cc3ccccc3)c2C)nc1,794.3282347,Nipah virus
CCc1cnc(-n2nc(OCCOCc3ccccc3)c(Cc3ccccc3)c2C)nc1,50.11872336,Nipah virus
CCc1cnc(-n2nc(OCCO)c(Cc3ccccc3)c2C)nc1,251.1886432,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Cc3ccccc3F)c2C)nc1,1.584893192,Nipah virus
Cc1c(Cc2ccccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,1.258925412,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Cc3cccc(F)c3)c2C)nc1,6.309573445,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Cc3ccc(F)cc3)c2C)nc1,39.81071706,Nipah virus
CCOc1ccccc1Cc1c(OC(C)C)nn(-c2ncc(CC)cn2)c1C,6.309573445,Nipah virus
CCOc1cccc(Cc2c(OC(C)C)nn(-c3ncc(CC)cn3)c2C)c1,6.309573445,Nipah virus
CCOc1ccc(Cc2c(OC(C)C)nn(-c3ncc(CC)cn3)c2C)cc1,79.43282347,Nipah virus
CCc1cnc(-n2nc(CC(C)C)c(Cc3ccccc3)c2C)nc1,31.6227766,Nipah virus
CCc1ccc(-n2nc(OC(C)C)c(Cc3ccccc3)c2C)cc1,630.9573445,Nipah virus
Cc1nn(-c2ncc(C3CC3)cn2)c(OC(C)C)c1Cc1ccccc1,158.4893192,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1I,12589.25412,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1-c1ccccc1,3981.071706,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1C(=O)c1ccccc1,630.9573445,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Sc1ccccc1,125.8925412,Nipah virus
Cc1c(C(O)c2ccccc2)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,1.584893192,Nipah virus
COCc1c(Cc2ccccc2)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,63.09573445,Nipah virus
CCN(CC)Cc1c(Cc2ccccc2)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,7943.282347,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1,630.9573445,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1F,63.09573445,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1Cl,125.8925412,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1Br,125.8925412,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1C(F)(F)F,630.9573445,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1cccc(C(F)(F)F)c1,50.11872336,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccc(C(F)(F)F)cc1,6309.573445,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1cccc(Cl)c1Cl,158.4893192,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1cc(Cl)ccc1Cl,25.11886432,Nipah virus
CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1cc(Cl)cc(Cl)c1,1258.925412,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3ccccc3F)c2C)nc1,7.943282347,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3cccc(F)c3)c2C)nc1,251.1886432,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3ccc(F)cc3)c2C)nc1,316.227766,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3cccc(F)c3F)c2C)nc1,63.09573445,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3ccc(F)cc3F)c2C)nc1,12.58925412,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3cc(F)ccc3F)c2C)nc1,50.11872336,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,0.794328235,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncccn1,2511.886432,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(F)cn1,251.1886432,Nipah virus
Cc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,12.58925412,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,1.258925412,Nipah virus
CCCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,3.16227766,Nipah virus
COc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,50.11872336,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(Br)cn1,12.58925412,Nipah virus
Cc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1O,158.4893192,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1O,15.84893192,Nipah virus
CCCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1O,63.09573445,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1cc(Cl)cc(Cl)c1,125.8925412,Nipah virus
CCOc1nn(-c2cc(C)ccn2)c(C)c1Cc1ccccc1,3981.071706,Nipah virus
CCOc1nn(-c2ncccc2F)c(C)c1Cc1ccccc1,6309.573445,Nipah virus
CCOc1nn(-c2ccc(C(F)(F)F)cn2)c(C)c1Cc1ccccc1,3162.27766,Nipah virus
CCOc1nn(-c2ccc(Cl)cn2)c(C)c1Cc1ccccc1,3162.27766,Nipah virus
CCOc1nn(-c2ccc(Br)cn2)c(C)c1Cc1ccccc1,5011.872336,Nipah virus
CCOc1nn(-c2ncc(Br)cc2F)c(C)c1Cc1ccccc1,1258.925412,Nipah virus
CCOc1nn(-c2ccc(OC)cn2)c(C)c1Cc1ccccc1,3162.27766,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Cc1ccccc1,100,Nipah virus
Cc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,25.11886432,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(F)(F)F)cn1,316.227766,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F,2.511886432,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1C#N,7.943282347,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(Br)cn1,501.1872336,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(Br)cc1F,125.8925412,Nipah virus
Cc1cc(Br)cnc1-n1nc(OC(C)C)c(Oc2c(F)cccc2F)c1C,1258.925412,Nipah virus
COc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,50.11872336,Nipah virus
CC(=O)c1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,251.1886432,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(C)(C)O)cn1,199.5262315,Nipah virus
CCc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,79.43282347,Nipah virus
CCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)c(F)c1,79.43282347,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(C)(F)F)cn1,79.43282347,Nipah virus
CCCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)c(F)c1,199.5262315,Nipah virus
COc1cc(C2CC2)cnc1-n1nc(OC(C)C)c(Oc2c(F)cccc2F)c1C,31.6227766,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1N(C)C,31.6227766,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1OCc1ccccc1,100,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1O,7.943282347,Nipah virus
Cc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)cn1,39.81071706,Nipah virus
CCc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)cn1,1.258925412,Nipah virus
COc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)cn1,1000,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1cnc(C(C)(C)C)nc1,316.227766,Nipah virus
CCOc1nn(-c2ncc(C3CC3)cc2F)c(C)c1Cc1ccccc1,100,Nipah virus
CCOc1nn(-c2ncc(C3CC3)cc2C#N)c(C)c1Cc1ccccc1,251.1886432,Nipah virus
CCOc1nn(-c2ccc(C(C)(C)O)cn2)c(C)c1Cc1ccccc1,5011.872336,Nipah virus
CCOc1nn(-c2ccc(C(C)C)cn2)c(C)c1Cc1ccccc1,1258.925412,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccccc1,100,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccccc1F,19.95262315,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccccc1Cl,12.58925412,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccccc1Br,15.84893192,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccccc1C(F)(F)F,50.11872336,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1cccc(C(F)(F)F)c1,79.43282347,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1ccc(C(F)(F)F)cc1,5011.872336,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1cccc(Cl)c1Cl,12.58925412,Nipah virus
CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1cc(Cl)ccc1Cl,79.43282347,Nipah virus
Cc1c(Oc2ccccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,39.81071706,Nipah virus
Cc1c(Oc2cccc(F)c2)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,158.4893192,Nipah virus
Cc1c(Oc2ccc(F)cc2)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,1258.925412,Nipah virus
Cc1c(Oc2cccc(F)c2F)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,39.81071706,Nipah virus
Cc1c(Oc2ccc(F)cc2F)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,316.227766,Nipah virus
Cc1c(Oc2cc(F)ccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,39.81071706,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)cn1,1,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1ccccc1F,19.95262315,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1ccccc1Cl,79.43282347,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1ccccc1Br,63.09573445,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1ccccc1C(F)(F)F,158.4893192,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1cccc(C(F)(F)F)c1,398.1071706,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1ccc(C(F)(F)F)cc1,6309.573445,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1cccc(Cl)c1Cl,39.81071706,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1cc(Cl)ccc1Cl,125.8925412,Nipah virus
CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1cc(Cl)cc(Cl)c1,630.9573445,Nipah virus
Cc1c(Oc2ccccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,39.81071706,Nipah virus
Cc1c(Oc2cccc(F)c2)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,398.1071706,Nipah virus
Cc1c(Oc2ccc(F)cc2)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,2511.886432,Nipah virus
Cc1c(Oc2cccc(F)c2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,39.81071706,Nipah virus
Cc1c(Oc2ccc(F)cc2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,398.1071706,Nipah virus
Cc1c(Oc2cc(F)ccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,100,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,1.995262315,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1cnc(C2CC2)nc1,158.4893192,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1cnc(Br)cn1,3162.27766,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1cnc(C(F)(F)F)cn1,5011.872336,Nipah virus
COc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)cn1,794.3282347,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1cnc(C2CC2)cn1,2.511886432,Nipah virus
Cc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nn1,5.011872336,Nipah virus
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(Cl)nn1,158.4893192,Nipah virus
COc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nn1,79.43282347,Nipah virus
CCOc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nn1,199.5262315,Nipah virus
CCc1nnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1O,25.11886432,Nipah virus
CCn1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)c1,125.8925412,Nipah virus
Nc1nc(F)cc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,8500,Nipah virus
Nc1nc(F)cc2c1ncn2[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O,89800,Nipah virus
Nc1nc(F)cc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,9600,Nipah virus
Nc1nc(F)cc2c1ncn2[C@@H]1C[C@H](CCO)[C@@H](O)[C@H]1O,162000,Nipah virus
Nc1nc(F)cc2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,30200,Nipah virus
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2F)c(=O)n1,1100,Nipah virus
O=C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1,16000,Nipah virus
O=C(Cc1ccccc1)Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,30000,Nipah virus
O=C(Cc1ccccc1)Nc1ccc(O)c([N+](=O)[O-])c1,63000,Nipah virus
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,39.81071706,Nipah virus
O=C(Cc1ccccc1)Nc1cc(NO)cc([N+](=O)[O-])c1,6000,Nipah virus
